client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
b43af09191e25bdf286c024bb6e1fe6e436d785f1d1a24c54e146f40e819c1ef1e0cb45eb9a4a90238c3e961a1ab8a74f8946065a7b5240565abf9869dc841fe	common_voice_fr_40386882.mp3	4f839f5721e1dcf71707374aa069f15e99e78ec1e2b810b4cf328af7d8e2e59d	Ailleurs les marées peuvent atteindre de marnage.		2	0	twenties		Français de France		fr	
bb3ba0ca33e3602f88128f5a689c4e8750c44636aca56c2f6ffd221d0d2fbc42e44415ab3a7fa57ba147c6337cc29652d3d3a8895603de90386cf59ace45a5c5	common_voice_fr_40436587.mp3	0cd89b3bdbda980a5ab4c947f412369dd41c269f1c5964a47f922a8bf3b21f68	Parvenu à l'église, Marius n'y entra point, et tourna derrière le chevet.		4	0	twenties	female_feminine	Français de France		fr	
bb3ba0ca33e3602f88128f5a689c4e8750c44636aca56c2f6ffd221d0d2fbc42e44415ab3a7fa57ba147c6337cc29652d3d3a8895603de90386cf59ace45a5c5	common_voice_fr_40436588.mp3	4fa72a9a044a885cc1be61a1af85917f0ae40d90bff9971c4284e2d2c710f424	De plus l'École navale par son institut de recherche accueille des doctorants.		2	0	twenties	female_feminine	Français de France		fr	
ea63eb57df8bfc4690c87804efae8f6ceed1725b384723c7d017f67ded5bdcdf002ef2546e9480ccb4ad001d8644feda914dc851203b9b7052f3a15cac0899fa	common_voice_fr_40474648.mp3	4fa6e534a9f6adc7b56656c9b1539ead5773b0acaf97b4e155025c40b3ea5081	Deux rabbins vont officier en alternance et délivrer des sermons.		2	0	fifties	male_masculine	Français de France		fr	
ea63eb57df8bfc4690c87804efae8f6ceed1725b384723c7d017f67ded5bdcdf002ef2546e9480ccb4ad001d8644feda914dc851203b9b7052f3a15cac0899fa	common_voice_fr_40475242.mp3	4fcf01187ea621e64ca8c472e35f9b57e88cc7aa0e7dc7e8449a75f72657047a	Il s'agit ainsi de la deuxième plus grande île du secteur après Huftarøy.		2	0	fifties	male_masculine	Français de France		fr	
9e5a1faa6d64659763f52c7c4ac62bb0742167035defa9673a8cc86dbbc7ca704c8438476d438975080e5a0f03770aaa1ec72421afea68c148f0ba76de8c42d0	common_voice_fr_40277510.mp3	4f5ddfea0e928f374cbfc61362f25e7a62cc44b0188074d9a7113ffd5ed396f2	Elle s'est fait connaître par ses collaborations avec plusieurs groupes européens de metal symphonique.		2	0	fourties	male_masculine	Français de France		fr	
9e5a1faa6d64659763f52c7c4ac62bb0742167035defa9673a8cc86dbbc7ca704c8438476d438975080e5a0f03770aaa1ec72421afea68c148f0ba76de8c42d0	common_voice_fr_40277521.mp3	4f943887fc2a51c772839d559b0e115cc441c22be3840dadb7b8c97bbb25472d	Vous avez un loup.		2	0	fourties	male_masculine	Français de France		fr	
9e5a1faa6d64659763f52c7c4ac62bb0742167035defa9673a8cc86dbbc7ca704c8438476d438975080e5a0f03770aaa1ec72421afea68c148f0ba76de8c42d0	common_voice_fr_40277522.mp3	4f7663a505313c1bc0dbd6ed136cf2dc29097ea59659a201877add41333c0f88	La façade est couronnée d'un petit tympan triangulaire.		2	0	fourties	male_masculine	Français de France		fr	
abe6fba9b8c99e82cc2a54e294b2a33a8c588f4dc353ab45c753de00d349ad4284c99b746e231a9bd940b34a92b6bc64b63fa64bda5c7749e84db2d3562cd7f3	common_voice_fr_40547646.mp3	4ff1bbbf62110f67d5f779c1d1bf1ae8cbc2fc774cbb34b229bdc9a9c076fc6d	Commune traversée par la voie romaine de Bourges à Saint-Thibault.		2	0	fourties	male_masculine	Français de France		fr	
abe6fba9b8c99e82cc2a54e294b2a33a8c588f4dc353ab45c753de00d349ad4284c99b746e231a9bd940b34a92b6bc64b63fa64bda5c7749e84db2d3562cd7f3	common_voice_fr_40547723.mp3	4ff75df965b2d2fbd7740152e9e9069ea0af71fee8b73703abe3c9bf89d04b74	Suivant les conseils du scientifique, Snake détruit l'imposant Metal Gear.		2	0	fourties	male_masculine	Français de France		fr	
abe6fba9b8c99e82cc2a54e294b2a33a8c588f4dc353ab45c753de00d349ad4284c99b746e231a9bd940b34a92b6bc64b63fa64bda5c7749e84db2d3562cd7f3	common_voice_fr_40548020.mp3	0f025c5b2f0bb059e2bcc9ed4a09e2b72666ac6a40edec79112eb37765c226fc	Sous les éclats de sa voix aiguë, tout s'animait, s'exagérait.		2	0	fourties	male_masculine	Français de France		fr	
ec6e725bbcbb69f674435ac7af8a201e68ac95ae2a34d4a8445202cb29a5a60bebb53a531d7ae96f09fb1768e3b192a2de585047f635495ed8b2b554fd4e169e	common_voice_fr_40201437.mp3	4f71b7be3267570ecfd2a304afd180f0450db580472b6bef8b7688cf814ebaf8	Actuellement, entre autres études, l'observatoire effectue des recherches d'exoplanètes.		4	0	thirties	male_masculine	Français de France		fr	
ec6e725bbcbb69f674435ac7af8a201e68ac95ae2a34d4a8445202cb29a5a60bebb53a531d7ae96f09fb1768e3b192a2de585047f635495ed8b2b554fd4e169e	common_voice_fr_40201438.mp3	4f68d8233475288bd5c1cdd80a0ec5a9399e029804a4463797f00b9a30c5f5ba	Elle prend sa source dans la paroisse de Carroll Est.		2	0	thirties	male_masculine	Français de France		fr	
ec6e725bbcbb69f674435ac7af8a201e68ac95ae2a34d4a8445202cb29a5a60bebb53a531d7ae96f09fb1768e3b192a2de585047f635495ed8b2b554fd4e169e	common_voice_fr_40201440.mp3	4f56bfc8cb68c3800ed7c3311dcdc6db1319d0464e9c3e65b9c9657e90306773	Pour régler le différend, l'ancien droit prévoyait deux modes de résolution du conflit.		4	0	thirties	male_masculine	Français de France		fr	
28ffdf130ea881503d1934db234643d2a6eddc5c0f33f8bda5f5f368722774a09ea68beb60f29c02024e16560e3d2ec7618d57d3a30e780552dbdad603608363	common_voice_fr_40233955.mp3	4f7cdcaef99ed4cfc6b4339cf8ecd93e3764fb824b4c806e4f93b5b9d2426943	Le Mexique connaît une augmentation constante du taux d’emplois rémunérés pour les femmes.		2	0	seventies	female_feminine	Français de France		fr	
28ffdf130ea881503d1934db234643d2a6eddc5c0f33f8bda5f5f368722774a09ea68beb60f29c02024e16560e3d2ec7618d57d3a30e780552dbdad603608363	common_voice_fr_40233970.mp3	4f78ccaf2f101323b4b26f0dd9c6354efcc829df5eed01846c518f54ae371ba3	Elle ne possède pas de registre généalogique racial.		2	0	seventies	female_feminine	Français de France		fr	
28ffdf130ea881503d1934db234643d2a6eddc5c0f33f8bda5f5f368722774a09ea68beb60f29c02024e16560e3d2ec7618d57d3a30e780552dbdad603608363	common_voice_fr_40233998.mp3	4f89556fcaa56b10a15db51f98e60cd25346fdcf67fe1553a9be902bd654405d	Thérèse est alors élevée et éduquée à Vienne.		2	0	seventies	female_feminine	Français de France		fr	
28ffdf130ea881503d1934db234643d2a6eddc5c0f33f8bda5f5f368722774a09ea68beb60f29c02024e16560e3d2ec7618d57d3a30e780552dbdad603608363	common_voice_fr_40234063.mp3	4f3b6faa45045e90e7910dae4396b00cd42557974df99d3f9ded6789abc9cdbd	Je ne saurais te voir aimant un homme.		2	0	seventies	female_feminine	Français de France		fr	
fcf79151ec037f109aa35077e2045ceabe83f382dbcd992296d5e0f7b6573bd4cbcae0688b1231a852d3006440e74165dbe5b777e32c85e5386ca7c3dad34a7a	common_voice_fr_40190023.mp3	4f03c0d383d5e81d35e9b4d65cb82affaab3ca3173d2b3b1b4dde880e35b18bc	Elle reste série inédite dans les autres pays francophones.		2	0					fr	
fcf79151ec037f109aa35077e2045ceabe83f382dbcd992296d5e0f7b6573bd4cbcae0688b1231a852d3006440e74165dbe5b777e32c85e5386ca7c3dad34a7a	common_voice_fr_40190034.mp3	4f46643032a63a1f6462bd25d4c6e3f6a78bf28d9410427cc6277f1204034c3d	Il s'agit donc du milieu de culture des bactéries.		2	0					fr	
fcf79151ec037f109aa35077e2045ceabe83f382dbcd992296d5e0f7b6573bd4cbcae0688b1231a852d3006440e74165dbe5b777e32c85e5386ca7c3dad34a7a	common_voice_fr_40190109.mp3	4f60fa476ca09a7f062293901bdc9ab8917510331d15c29a9784460a0d87189e	Le siège épiscopal était Sens.		2	0					fr	
fcf79151ec037f109aa35077e2045ceabe83f382dbcd992296d5e0f7b6573bd4cbcae0688b1231a852d3006440e74165dbe5b777e32c85e5386ca7c3dad34a7a	common_voice_fr_40190112.mp3	4f656c1faee17215fd32ca5440a3c1ff24a97c7d2ce7e5279dde8fae6ed6c481	L'église est située sur la commune de Morosaglia, dans le département de la Haute-Corse.		2	0					fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40437419.mp3	0cc78202904b726227dded648e0cc60cda29de67d591d825ffdbca1324b6fb18	Il faut s'en affranchir.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40437444.mp3	0d219472fca6c4ff80d58ad17a39513638c93c496e3d0433bc5ee0cf263bb1c9	Marius attendit tout le jour.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40437492.mp3	4f7d3b435413b7f2743f4f5a6fa4af71f8d47220fad3ae1bc5529bf5bfc8b326	Il portait un appareil dentaire.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40438439.mp3	4fabdeb3054dd166e35922c72743127d48c442dd78b929d2ca46a4617d57624c	Il participe à l'achèvement des œuvres posthumes de son maître.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40438519.mp3	0cebcebd894004869164128aea9821390db5fca882129d681d4f3620aea9a0a8	Et la victime est un de nos administrateurs, le président Grandmorin.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40438520.mp3	4fa9fdc67b45a91c9298ae740b196fe27efc18d3ea86d0ea98bf1b908f4eecac	Ce sont principalement les chaloupes qui sont utilisées pour ces promenades.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40440561.mp3	4fba508fa97c71d9a68e1072aa6c25d0da3eacbd54e7eac2b41119f59f24e16b	Il ne cessera de peindre que trois jours avant sa mort.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40440576.mp3	4f8bda42eea4512e48190bdfea4a9c91b9f75cf07e55e53798c747ecb0788692	L'artère est pavée, elle fait partie du domaine piétonnier.		2	0	sixties	female_feminine			fr	
7d5d604eb288793ef3335ef1580fd113553e879d6c5fa4fafa7ecdbdf9d01a4fa4de99e4d88bfc91ea41eafd2fd254eb2e53172bacf74adb08e624b9e8d89827	common_voice_fr_40440577.mp3	4fa0aeb43707179e09d3c255f97b829dc116995ac5453b41450460a08c5bb548	Il est d'une famille très illustre et connaît admirablement la langue nationale.		2	0	sixties	female_feminine			fr	
82371e2b2b1711db60d2deced4a29f164b10a3144a38a486ae10f3ef2784e2a1614ecfd5d93acbf817d95511f6dab2e272abc99985671b83e20b5fade12874a0	common_voice_fr_40243922.mp3	4f8c12d3d80e2b2a0c4f48e2b498a943657bc2603efd99e3135eaef3ec463a16	Le cabaret, mais c’est son athénée, son théâtre, son salon.		2	0	fifties	male_masculine	Français de France		fr	
82371e2b2b1711db60d2deced4a29f164b10a3144a38a486ae10f3ef2784e2a1614ecfd5d93acbf817d95511f6dab2e272abc99985671b83e20b5fade12874a0	common_voice_fr_40243968.mp3	4f65362d79e05153c87e63b205be2223bef30a93177fdd091abfcd3bf316f38b	Ils décidèrent donc de vendre une partie de leur collection de livres anciens.		2	0	fifties	male_masculine	Français de France		fr	
82371e2b2b1711db60d2deced4a29f164b10a3144a38a486ae10f3ef2784e2a1614ecfd5d93acbf817d95511f6dab2e272abc99985671b83e20b5fade12874a0	common_voice_fr_40243971.mp3	4f911993e7aec6fabc7a7e3b271657ad5198c0b540fadba9bf8f986b82cb653d	Jean mange des carottes.		2	0	fifties	male_masculine	Français de France		fr	
82371e2b2b1711db60d2deced4a29f164b10a3144a38a486ae10f3ef2784e2a1614ecfd5d93acbf817d95511f6dab2e272abc99985671b83e20b5fade12874a0	common_voice_fr_40243972.mp3	4f7cae74516f1e7c0de4945cc8461ac71c6a3758b6c4843a3a4a146bb7f8ade0	Qu'en pense ma colonne vertébrale.		2	0	fifties	male_masculine	Français de France		fr	
